ID,Measure,Subject,Category,SubCategory,HebSubject,HebCategory,HebSubCategory,Year
ST26Q04,Envr responsibility- Plastic pack Q26d,Enviroment Information,Responsibility, Plastic pack ,,,,2006
ST26Q05,Envr responsibility- Dangerous waste Q26e,Enviroment Information,Responsibility, Dangerous waste ,,,,2006
ST26Q06,Envr responsibility- Endangered Q26f,Enviroment Information,Responsibility, Endangered ,,,,2006
ST26Q07,Envr responsibility- Renewable electricity Q26g,Enviroment Information,Responsibility, Renewable electricity ,,,,2006
ST27Q01,Useful for Science career - School subjects Q27a,Learning Science,Useful for Science career , School subjects ,,,,2006
ST27Q02,Useful for career - Science subjects Q27b,Learning Science,Useful for career , Science subjects ,,,,2006
ST27Q03,Useful for Science career - My subjects Q27c,Learning Science,Useful for Science career , My subjects ,,,,2006
ST27Q04,Useful for Science career - Teaching Q27d,Learning Science,Useful for Science career , Teaching ,,,,2006
ST28Q01,Science know - Job available Q28a,Learning Science,Science know , Job available ,,,,2006
ST28Q02,Science know - Find Where Q28b,Learning Science,Science know , Find Where ,,,,2006
ST28Q03,Science know - Steps to take Q28c,Learning Science,Science know , Steps to take ,,,,2006
ST28Q04,Science know - Employers Q28d,Learning Science,Science know , Employers ,,,,2006
ST29Q01,Sci future - Like career Q29a,Learning Science,Science future , Like career ,,,,2006
ST29Q02,Sci future - After <secondary school> Q29b,Learning Science,Science future , After <secondary school> ,,,,2006
ST29Q03,Sci future - Advanced Q29c,Learning Science,Science future , Advanced ,,,,2006
ST29Q04,Sci future - Work as adult Q29d,Learning Science,Science future , Work as adult ,,,,2006
ST30Q01,Self expected occupation at 30 ISCO code Q30,Learning Science,Self expected occupation at 30 ISCO code Q30,,,,,2006
ST31Q01,Regular lessons - Science Q31a,School,Regular lessons , Science ,,,,2006
ST31Q02,Out of school - Science Q31b,School,Out of school , Science ,,,,2006
ST31Q03,Self study - Science Q31c,School,Self study , Science ,,,,2006
ST31Q04,Regular lessons - Mathematics Q31d,School,Regular lessons , Mathematics ,,,,2006
ST31Q05,Out of school - Mathematics Q31e,School,Out of school , Mathematics ,,,,2006
ST31Q06,Self study - Mathematics Q31f,School,Self study , Mathematics ,,,,2006
ST31Q07,Regular lessons - Language Q31g,School,Regular lessons , Language ,,,,2006
ST31Q08,Out of school - Language Q31h,School,Out of school , Language ,,,,2006
ST31Q09,Self study - Language Q31i,School,Self study , Language ,,,,2006
ST31Q10,Regular lessons - Other Q31j,School,Regular lessons , Other ,,,,2006
ST31Q11,Out of school - Other Q31k,School,Out of school , Other ,,,,2006
ST31Q12,Self study - Other Q31l,School,Self study , Other ,,,,2006
ST32Q01,Lessons - School 1-1 Q32a,School,Lessons , School ,,,,2006
ST32Q02,Lessons - Not school 1-1 Q32b,School,Lessons , Not school ,,,,2006
ST32Q03,Lessons - School small Q32c,School,Lessons , School small ,,,,2006
ST32Q04,Lessons - Not school small Q32d,School,Lessons , Not school small ,,,,2006
ST32Q05,Lessons - School large Q32e,School,Lessons , School large ,,,,2006
ST32Q06,Lessons - Not school large Q32f,School,Lessons , Not school large ,,,,2006
ST33Q11,Course - Comp Sci last yr Q33a,Learning Science,Course , Comp Sci last yr ,,,,2006
ST33Q12,Course - Comp Sci this yr Q33a,Learning Science,Course , Comp Sci this yr ,,,,2006
ST33Q21,Course - Opt Sci last yr Q33b,Learning Science,Course , Opt Sci last yr ,,,,2006
ST33Q22,Course - Opt Sci this yr Q33b,Learning Science,Course , Opt Sci this yr ,,,,2006
ST33Q31,Course - Comp Bio last yr Q33c,Learning Science,Course , Comp Bio last yr ,,,,2006
ST33Q32,Course - Comp Bio this yr Q33c,Learning Science,Course , Comp Bio this yr ,,,,2006
ST33Q41,Course - Opt Bio last yr Q33d,Learning Science,Course , Opt Bio last yr ,,,,2006
ST33Q42,Course - Opt Bio this yr Q33d,Learning Science,Course , Opt Bio this yr ,,,,2006
ST33Q51,Course - Comp Phy last yr Q33e,Learning Science,Course , Comp Phy last yr ,,,,2006
ST33Q52,Course - Comp Phy this yr Q33e,Learning Science,Course , Comp Phy this yr ,,,,2006
ST33Q61,Course - Opt Phy last yr Q33f,Learning Science,Course , Opt Phy last yr ,,,,2006
ST33Q62,Course - Opt Phy this yr Q33f,Learning Science,Course , Opt Phy this yr ,,,,2006
ST33Q71,Course - Comp Chem last yr Q33g,Learning Science,Course , Comp Chem last yr ,,,,2006
ST33Q72,Course - Comp Chem this yr Q33g,Learning Science,Course , Comp Chem this yr ,,,,2006
ST33Q81,Course - Opt Chem last yr Q33h,Learning Science,Course , Opt Chem last yr ,,,,2006
ST33Q82,Course - Opt Chem this yr Q33h,Learning Science,Course , Opt Chem this yr ,,,,2006
ST34Q01,Learning - Student ideas Q34a,Learning Science,Learning , Student ideas ,,,,2006
ST34Q02,Learning - Experiments Q34b,Learning Science,Learning , Experiments ,,,,2006
ST34Q03,Learning - Design for lab Q34c,Learning Science,Learning , Design for lab ,,,,2006
ST34Q04,Learning - Apply everyday Q34d,Learning Science,Learning , Apply everyday ,,,,2006
ST34Q05,Learning - Student opinion Q34e,Learning Science,Learning , Student opinion ,,,,2006
ST34Q06,Learning - Draw conclusions Q34f,Learning Science,Learning , Draw conclusions ,,,,2006
ST34Q07,Learning - Differnt phenomena Q34g,Learning Science,Learning , Differnt phenomena ,,,,2006
ST34Q08,Learning - Own experiments Q34h,Learning Science,Learning , Own experiments ,,,,2006
ST34Q09,Learning - Class debate Q34i,Learning Science,Learning , Class debate ,,,,2006
ST34Q10,Learning - Demonstrations Q34j,Learning Science,Learning , Demonstrations ,,,,2006
ST34Q11,Learning - Choose own Q34k,Learning Science,Learning , Choose own ,,,,2006
ST34Q12,Learning - World outside Q34l,Learning Science,Learning , World outside ,,,,2006
ST34Q13,Learning - Discussion Q34m,Learning Science,Learning , Discussion ,,,,2006
ST34Q14,Learning - Follow instructions Q34n,Learning Science,Learning , Follow instructions ,,,,2006
ST34Q15,Learning - Explain relevance Q34o,Learning Science,Learning , Explain relevance ,,,,2006
ST34Q16,Learning - Test ideas Q34p,Learning Science,Learning , Test ideas ,,,,2006
ST34Q17,Learning - Society relevance Q34q,Learning Science,Learning , Society relevance ,,,,2006
ST35Q01,Sci future - Help later work Q35a,Learning Science,Sci future , Help later work ,,,,2006
ST35Q02,Sci future - Learn need later Q35b,Learning Science,Sci future , Learn need later ,,,,2006
ST35Q03,Sci future - Useful to me Q35c,Learning Science,Sci future , Useful to me ,,,,2006
ST35Q04,Sci future - Improve career Q35d,Learning Science,Sci future , Improve career ,,,,2006
ST35Q05,Sci future - Get a job Q35e,Learning Science,Sci future , Get a job ,,,,2006
ST36Q01,Self - Do well Science Q36a,Learning Science,Self , Do well Science ,,,,2006
ST36Q02,Self - Do well Maths Q36b,Learning Science,Self , Do well Maths ,,,,2006
ST36Q03,Self - Do well Language Q36c,Learning Science,Self , Do well Language ,,,,2006
ST37Q01,Learning - Advanced easy Q37a,Learning Science,Learning , Advanced easy ,,,,2006
ST37Q02,Learning - Good answers Q37b,Learning Science,Learning , Good answers ,,,,2006
ST37Q03,Learning - Topics quickly Q37c,Learning Science,Learning , Topics quickly ,,,,2006
ST37Q04,Learning - Topics easy Q37d,Learning Science,Learning , Topics easy ,,,,2006
ST37Q05,Learning - Understand well Q37e,Learning Science,Learning , Understand well ,,,,2006
ST37Q06,Learning - New ideas Q37f,Learning Science,Learning , New ideas ,,,,2006
IC01Q01,Used computer IC1,Computer Orientation,Used computer ,,,,,2006
IC02Q01,How long used computers IC2,Computer Orientation,How long used computers ,,,,,2006
IC03Q01,Use computer at home IC3a,Computer Orientation,Use computer at home ,,,,,2006
IC03Q02,Use computer at school IC3b,Computer Orientation,Use computer at school ,,,,,2006
IC03Q03,Use computer other places IC3c,Computer Orientation,Use computer other places ,,,,,2006
IC04Q01,Browse Internet IC4a,Computer Orientation,Browse Internet ,,,,,2006
IC04Q02,Play games IC4b,Computer Orientation,Play games ,,,,,2006
IC04Q03,Write documents IC4c,Computer Orientation,Write documents ,,,,,2006
IC04Q04,Collaborate on Internet IC4d,Computer Orientation,Collaborate on Internet ,,,,,2006
IC04Q05,Use spreadsheets IC4e,Computer Orientation,Use spreadsheets ,,,,,2006
IC04Q06,Download software IC4f,Computer Orientation,Download software ,,,,,2006
IC04Q07,Graphics programs IC4g,Computer Orientation,Graphics programs ,,,,,2006
IC04Q08,Educational software IC4h,Computer Orientation,Educational software ,,,,,2006
IC04Q09,Download music IC4i,Computer Orientation,Download music ,,,,,2006
IC04Q10,Write programs IC4j,Computer Orientation,Write programs ,,,,,2006
IC04Q11,E-mail or chat rooms IC4k,Computer Orientation,E-mail or chat rooms ,,,,,2006
IC05Q01,How well - Chat IC5a,Computer Orientation,How well , Chat ,,,,2006
IC05Q02,How well - Virus IC5b,Computer Orientation,How well , Virus ,,,,2006
IC05Q03,How well - Edit photos IC5c,Computer Orientation,How well , Edit photos ,,,,2006
IC05Q04,How well - Database IC5d,Computer Orientation,How well , Database ,,,,2006
IC05Q05,How well - Copy data to CD IC5e,Computer Orientation,How well , Copy data to CD ,,,,2006
IC05Q06,How well - Move files IC5f,Computer Orientation,How well , Move files ,,,,2006
IC05Q07,How well - Search Internet IC5g,Computer Orientation,How well , Search Internet ,,,,2006
IC05Q08,How well - Download files IC5h,Computer Orientation,How well , Download files ,,,,2006
IC05Q09,How well - Attach e-mail IC5i,Computer Orientation,How well , Attach email,,,,2006
IC05Q10,How well - Word processor IC5j,Computer Orientation,How well , Word processor ,,,,2006
IC05Q11,How well - Spreadsheet IC5k,Computer Orientation,How well , Spreadsheet ,,,,2006
IC05Q12,How well - Presentation IC5l,Computer Orientation,How well , Presentation ,,,,2006
IC05Q13,How well - Download music IC5m,Computer Orientation,How well , Download music ,,,,2006
IC05Q14,How well - Multi-media IC5n,Computer Orientation,How well , Multi media,,,,2006
IC05Q15,How well - E-mails IC5o,Computer Orientation,How well , Emails,,,,2006
IC05Q16,How well - Web Page IC5p,Computer Orientation,How well , Web Page ,,,,2006
AGE,Age of student,OECDindex,Age,,,,,2006
ISCEDL,ISCED level,OECDindex,ISCED level,,,,,2006
ISCEDD,ISCED designation,OECDindex,ISCED designation,,,,,2006
ISCEDO,ISCED orientation,OECDindex,ISCED orientation,,,,,2006
PROGN,Unique national study programme code,OECDindex,Unique national study programme code,,,,,2006
BMMJ,Occupational status Mother (SEI),OECDindex,Occupational status Mother (SEI),,,,,2006
BFMJ,Occupational status Father (SEI),OECDindex,Occupational status Father (SEI),,,,,2006
BSMJ,Occupational status Self (SEI),OECDindex,Occupational status Self (SEI),,,,,2006
HISEI,Highest parental occupational status,OECDindex,Highest parental occupational status,,,,,2006
MSECATEG,Mother White collar/Blue collar classification,OECDindex,Mother White collar/Blue collar classification,,,,,2006
FSECATEG,Father White collar/Blue collar classification,OECDindex,Father White collar/Blue collar classification,,,,,2006
HSECATEG,Highest parent White collar/Blue collar classification,OECDindex,Highest parent White collar/Blue collar classification,,,,,2006
SRC_M,Mother science-related career,OECDindex,Mother science-related career,,,,,2006
SRC_F,Father science-related career,OECDindex,Father science-related career,,,,,2006
SRC_E,Either parent science-related career,OECDindex,Either parent science-related career,,,,,2006
SRC_S,Self science-related career at 30,OECDindex,Self science-related career at 30,,,,,2006
MISCED,Educational level of mother (ISCED),OECDindex,Educational level of mother (ISCED),,,,,2006
FISCED,Educational level of father (ISCED),OECDindex,Educational level of father (ISCED),,,,,2006
HISCED,Highest educational level of parents (ISCED),OECDindex,Highest educational level of parents (ISCED),,,,,2006
PARED,Highest parental education in years,OECDindex,Highest parental education in years,,,,,2006
COBN_M,Country of birth (Mother) 5-digit code,OECDindex,Country of birth (Mother) ,,,,,2006
COBN_F,Country of birth (Father) 5-digit code,OECDindex,Country of birth (Father) ,,,,,2006
COBN_S,Country of birth (Self) 5-digit code,OECDindex,Country of birth (Self) ,,,,,2006
IMMIG,Immigration status,OECDindex,Immigration status,,,,,2006
LANGN,Language at home (3-digit),OECDindex,Language at home,,,,,2006
CARINFO,Student information on science-related careers,OECDindex,Student information on science-related careers,,,,,2006
CARPREP,School preparation for science-related careers PISA 2006 (WLE),OECDindex,School preparation for science-related careers,,,,,2006
CULTPOSS,Cultural possessions at home PISA 2006 (WLE),OECDindex,Cultural possessions at home,,,,,2006
ENVAWARE,Awareness of environmental issues PISA 2006 (WLE),OECDindex,Awareness of environmental issues,,,,,2006
ENVOPT,Environmental optimism,OECDindex,Environmental optimism,,,,,2006
ENVPERC,Perception of environmental issues,OECDindex,Perception of environmental issues,,,,,2006
GENSCIE,General value of science,OECDindex,General value of science,,,,,2006
HEDRES,Home educational resources PISA 2006 (WLE),OECDindex,Home educational resources,,,,,2006
HOMEPOS,Index of home possessions PISA 2006 (WLE),OECDindex,Index of home possessions,,,,,2006
INSTSCIE,Instrumental motivation in science PISA 2006 (WLE),OECDindex,Instrumental motivation in science,,,,,2006
INTSCIE,General interest in learning science PISA 2006 (WLE),OECDindex,General interest in learning science,,,,,2006
JOYSCIE,Enjoyment of science PISA 2006 (WLE),OECDindex,Enjoyment of science,,,,,2006
